改めて,思って しまった
笹尾 先輩,毎日
毎日,お 疲れ 様
お 疲れ 様 と,思って しまった
思って しまった,
それ は,感じ し なく なかった
本末転倒 な,感じ し なく なかった
感じ し なく なかった も も,
南 くん は,言わ れ
笑い ながら,言わ れ
そんな,こと
こと を,言わ れ
言って くる けど,言わ れ
なんだか,酷い
酷い,言わ れ
言わ れ ようだ,
わかって いた は つもりだった けど,聞く
改めて,聞く
それ,聞く
聞く と,感じる
やはり,感じる
恐怖 を,感じる
感じる,
なかなか,面倒だ
面倒だ けど,仕方ない
仕方ない よ ね,
畠山 課長 の,言う
言う,ところ
ところ の,騙し やすい
騙し やすい と は,意味 する
いわゆる,こと
相手 は,できる
どうせ,わかって い ない
わかって い ない から,できる
こんな,こと
こと が,できる
できる と,提案 すれば
提案 すれば,乗って くる
相手 も,乗って くる
きっと,乗って くる
乗って くる だろう と,いう
いう,こと
こと を,意味 する
意味 する,こと
こと が,多い
多い,
頑張る,そもそも
そもそも,頑張れば いい
なに を,頑張れば いい
どう,頑張れば いい
頑張れば いい って,いう
いう の よ,
売り場 面積 も,広い
広い,ため
ため,揃って しまう
この,店
店 に,来れば
来れば,揃って しまう
およそ,揃って しまう
何でも,揃って しまう
揃って しまう,
ああ,
深層 学習 の,基礎 学習
基礎 学習 と,いう
いう,意味
意味 で は,仕上がって いる
非常に,わかり やすい
わかり やすい,資料
資料 に,仕上がって いる
仕上がって いる,
私 は,返して みる
ちょっと,意地悪に
意地悪に,返して みる
返して みる,
その,大 舟
大 舟 と やら は,沈んだり し ない
本当に,沈んだり し ない
沈んだり し ない の か,感じ ない
正直,感じ ない
不安 しか,感じ ない
感じ ない,
朱美 ちゃん,して る
今日 は,して る
妙に,した
すっきり,した
した,して る
顔,して る
して る ね,
それ を,使えば
使えば,なれる
本当に,なれる
人 は,なれる
幸せに,なれる
なれる のだろう か,
だって,人間
私 は,人間
やっぱり,人間
こういう,人間
人間 だ から,
昼 過ぎ から,止む
雨 は,止む
止む と,いう
いう,天気 予報
天気 予報 だった けど,なかった
未だ,厚い
厚い,雲
雲 に,覆わ れて
覆わ れて,なかった
まだ,止む
止む,気配
気配 は,なかった
なかった,
あ,うん
うん,
ぶ,すっ
すっ,
ドア が,開く
かしゃ っと,開く
開く と,飛び出して きた
部屋 の,中
中 から,飛び出して きた
萌 夢 ちゃん が,飛び出して きた
飛び出して きた,
でも,つけろ
萌 夢,トロロ
トロロ で,遊ぶ の
遊ぶ の は,構わ ない
構わ ない けど,つけろ
セキュリティー に だけ は,つけろ
気 を,つけろ
つけろ よ,
南 くん の,教育 係
教育 係 と,いう の
いう の は,して いた
予想 は,して いた
して いた けど,折れる
本当に,折れる
骨 が,折れる
折れる,
なんだか,唐突な
またしても,唐突な
唐突な,話
話 だ ね,
その,カメラ 本体
カメラ 本体 は,接続 さ れて る
部屋 の,中
中 に,ある
ある らしく,接続 さ れて る
中 で,接続 さ れて る
何かと,接続 さ れて る
接続 さ れて る,こと
こと は,明白だった
明白だった,
もう,台無しだ
綺麗な,顔
顔 が,台無しだ
台無しだ よ,
どうして,情けない
こんなに,情けない
情けない,私
私 の,こと
こと を,言える の
綺麗 だ と か,言える の
言える の,
でも,止めよう
そこ で,持ち 込む の
私情 を,持ち 込む の
仕事 に,持ち 込む の
持ち 込む の は,止めよう
止めよう ね,
でも,わかった
南 くん の,尻尾
この,尻尾
尻尾 を,降って る
ぶんぶん,降って る
降って る ような,表情
表情 から,わかった
非常に,高く して いる
モチベーション を,高く して いる
高く して いる,こと
こと は,わかった
よく,わかった
わかった,
それ じゃ,始めよう
振り返り を,始めよう
始めよう か,
ハロー,タイタン
タイタン,
カレー,出来た
出来た ぞー,
気づく と,ついて いた
私 は,ついて いた
大きな,ため息
ため息 を,ついて いた
ついて いた,
バタン と,いう
いう,音
音,ともに
ともに,引き篭って しまった
萌 夢 ちゃん は また,部屋
部屋 の,中
中 に,引き篭って しまった
引き篭って しまった,
私 も,向いて い られ ない
後ろ ばかり,向いて い られ ない
向いて い られ ない は,
そのまま,いた
どれ くらい,いた
そこ に,いた
いた のだろう,
それ でも,欲しい
僕 は,欲しい
何がなんでも,欲しい
素敵な,笑顔
笑顔 の,朱美 ちゃん
朱美 ちゃん の,写真
写真 が,欲しい
欲しい な,
でも,朱美 ちゃん
朱美 ちゃん,
かなり,大雑把だった
大雑把だった,
今にも,泣き 出し そうな
泣き 出し そうな,萌 夢 ちゃん
萌 夢 ちゃん が,睨んで いた
南 くん を,睨んで いた
じっと,睨んで いた
睨んで いた,
朱美 ちゃん,大丈夫
大丈夫,
トロロ って,少ない
クロノス が,作って る
作って る,タイタン
タイタン に,比べたら
比べたら,少ない
学習 量 も,少ない
圧倒 的に,少ない
少ない し,レベル ない
実用 的に,使える
使える,レベル ない
レベル ない じゃ じゃ ん,
ものすごく,した
ほっと,した
した,顔
顔 を,して いる
して いる,
あ,忘れて た
忘れて た,
萌 夢 の,部屋
部屋 は,使わ れて る の
トロロ が,完成 する
完成 する,前
前 から,管理 して て
AI スピーカー が,管理 して て
ほぼ,管理 して て
管理 して て だ から,使わ れて る の
使わ れて る の も,タイタン
タイタン な んだ,
え〜,いい
いい じゃ ん,
大工 さん,ついて
これ に,ついて
ついて,あり ましたら
私 の,偏見
偏見 が,あり ましたら
あり ましたら,ごめんなさい
ごめんなさい,
人参,２ 個
２ 個 に,３ つ
じゃがいも が,３ つ
３ つ,
部屋 の,中
中 から,聴こえて くる
萌 夢 ちゃん の,泣き声
泣き声 の ような,悲鳴
嬉しい,悲鳴
悲鳴 が,聴こえて くる
聴こえて くる,
驚いて,振り向く
その,音
音 の,方
方 を,振り向く
振り向く と,音
それ は,音
南 くん が,引っ叩いた
萌 夢 ちゃん の,頬
頬 を,引っ叩いた
思いっきり,引っ叩いた
引っ叩いた,音
音 だった,
南 くん の,顔
顔 を,見て
見て,思って しまった
私 は,思って しまった
ふと,思って しまった
そう,思って しまった
思って しまった,
かしゃ,
私 は,苦笑い して いた
そんな,こと
ちょっと,不謹慎な
不謹慎な,こと
こと を,考えて しまい
考えて しまい,苦笑い して いた
小さく,苦笑い して いた
苦笑い して いた,
私 は,誤った
話題 の,転換 先
転換 先 に,ついて
ついて,誤った
選定 を,誤った
誤った ようだった,
ダメよ,こんな
こんな の,
デモ を,行う の
行う の は,木曜日
今週 の,木曜日
木曜日 だ から,ある
あと,2 日
2 日 で,行う
準備 を,行う
行う,必要
必要 が,ある
ある な,
今日 だけ で,作ろう して る
何 回 カメラ の,前
前 で,作ろう して る
笑顔 を,作ろう して る
作ろう して る と んだろ,
そんな,状況
状況 で,笑って
笑って と か,ある ない
無理 が,ある ない
ある ない んじゃ か な,
まさに,再現 した
脳 の,仕組み
仕組み を,再現 した
コンピュータ 上 に,再現 した
再現 した ような,もの
もの だ,
Problem : AI の,魅力
本当の,魅力
魅力 を,伝え きれて い ない
顧客 へ,伝え きれて い ない
十分に,伝え きれて い ない
伝え きれて い ない,
朱美 さ〜ん,
萌 夢 ちゃん は,見つめて いた
新鮮な,野菜
野菜 でも,眺めて いる
眺めて いる ような,顔つき
顔つき で,物珍し そうに そして
物珍し そうに そして,感動 して いる
やや,感動 して いる
感動 して いる か の,よう
よう に,見つめて いた
ちらちら と,見つめて いた
私 を,見つめて いた
見つめて いた,
なんだか,来て
今日,来て
ここ に,来て
来て,する
初めて,入れて る
南 くん が,入れて る
まとも ツッコミ を,入れて る
入れて る,気
気 が,する
する,
いや,決めつけちゃ いけない
そこ は,決めつけちゃ いけない
いい,人
人 と か,決めつけちゃ いけない
勝手に,決めつけちゃ いけない
決めつけちゃ いけない でしょ,
萌 夢,
しかも,同じ
南 くん と は,同じ
最寄り 駅 さえ,同じ
同じ らしい,
これ から も,よろしく
よろしく ね,
やった ね,朱美 ちゃん
朱美 ちゃん,
南 くん は,答える
笑い ながら,答える
そう,答える
答える,
南 くん に,ない
答える,義務
義務 は,ない
ない よ ね,
え,考えた こと なかった
別に,使う
使う,人
人 の,こと
こと なんて,考えた こと なかった
考えた こと なかった よ,
立川 萌 夢 です,
週 末 分 の,蓄え
蓄え が,あった
あった,どうか
どうか は,ない
記憶 に,ない
ない けども,
うん,
うん,大好きだ
とろろ 芋,大好きだ
大好きだ よ,
昼 休み と,いう
いう,せい
時間 の,せい
せい だろう か,取り戻して いる
南 くん は,取り戻して いる
元気 を,取り戻して いる
少し,取り戻して いる
取り戻して いる ようだった,
その,宿題
宿題 は,出て こ ない
もう,少し
少し,つつか ない
つつか ない と,出て こ ない
出て こ ない か と,思い
思い きや,あっさり
